"PointID" "long" "lat" "elev" "Edist" "Edist_thresh" "elev_diff" "km" "PointID_biome" "zone" "biome_description"
149877 -123.09 46.57 69 0.78 "weak" 131 133.471914411079 481334 31 "Oregonian_Coastal_Conifer_Forest"
419939 -123.05 49.2 5 0.78 "weak" 195 200.391452001836 1560964 36 "Sitka_Coastal_Conifer_Forest"
419909 -122.56 49.15 7 0.78 "weak" 193 184.334665607593 1560848 36 "Sitka_Coastal_Conifer_Forest"
417460 -123.8 49.68 14 0.78 "weak" 186 272.249630632607 1551001 36 "Sitka_Coastal_Conifer_Forest"
149870 -122.96 46.53 159 0.78 "weak" 41 131.530458093118 481295 31 "Oregonian_Coastal_Conifer_Forest"
421623 -123.23 49.39 6 0.78 "weak" 194 224.960268144964 1567765 36 "Sitka_Coastal_Conifer_Forest"
417238 -122.91 49.23 16 0.79 "weak" 184 199.87919946324 1550106 36 "Sitka_Coastal_Conifer_Forest"
149553 -122.74 44.92 263 0.79 "weak" -63 295.141372784353 480077 31 "Oregonian_Coastal_Conifer_Forest"
417160 -121.85 49.08 223 0.8 "weak" -23 172.929878601974 1549803 36 "Sitka_Coastal_Conifer_Forest"
417441 -123.85 49.63 257 0.8 "weak" -57 269.225968097361 1550946 36 "Sitka_Coastal_Conifer_Forest"
149679 -122.39 45.62 136 0.8 "weak" 64 214.028420354222 480564 31 "Oregonian_Coastal_Conifer_Forest"
150241 -122.09 47.96 96 0.8 "weak" 104 48.0237534652482 482790 31 "Oregonian_Coastal_Conifer_Forest"
419929 -122.81 49.18 95 0.8 "weak" 105 192.295601339641 1560931 36 "Sitka_Coastal_Conifer_Forest"
421185 -121.72 49.22 15 0.81 "weak" 185 189.395376287546 1565994 36 "Sitka_Coastal_Conifer_Forest"
417217 -121.83 49.2 10 0.81 "weak" 190 186.349918093971 1550031 36 "Sitka_Coastal_Conifer_Forest"
417188 -122.14 49.16 1 0.81 "weak" 199 181.453045976524 1549921 36 "Sitka_Coastal_Conifer_Forest"
419920 -122.72 49.17 32 0.81 "weak" 168 189.338865972907 1560888 36 "Sitka_Coastal_Conifer_Forest"
149549 -122.74 44.88 246 0.81 "weak" -46 299.514982273333 480054 31 "Oregonian_Coastal_Conifer_Forest"
419898 -122.51 49.13 49 0.81 "weak" 151 181.406281538416 1560802 36 "Sitka_Coastal_Conifer_Forest"
149801 -123.13 46.22 78 0.81 "weak" 122 167.84409231778 481048 31 "Oregonian_Coastal_Conifer_Forest"
417189 -122.12 49.16 1 0.81 "weak" 199 181.395216880085 1549922 36 "Sitka_Coastal_Conifer_Forest"
148897 -121.91 47.93 231 0.82 "weak" -31 45.4766652010721 477429 32 "Cascade-Sierran_Montane_Conifer_Forest"
421187 -121.67 49.23 15 0.82 "weak" 185 190.98699499375 1566004 36 "Sitka_Coastal_Conifer_Forest"
417415 -123.83 49.53 304 0.82 "weak" -104 258.947152216788 1550827 36 "Sitka_Coastal_Conifer_Forest"
419921 -122.67 49.17 1 0.82 "weak" 199 188.378532816633 1560891 36 "Sitka_Coastal_Conifer_Forest"
417156 -121.7 49.06 298 0.82 "weak" -98 171.963338142785 1549792 36 "Sitka_Coastal_Conifer_Forest"
149631 -122.52 45.36 174 0.82 "weak" 26 244.050524208783 480374 31 "Oregonian_Coastal_Conifer_Forest"
417216 -121.89 49.2 8 0.82 "weak" 192 186.041288204355 1550028 36 "Sitka_Coastal_Conifer_Forest"
149647 -122.39 45.44 218 0.82 "weak" -18 233.890234929524 480431 31 "Oregonian_Coastal_Conifer_Forest"
409316 -122.94 49.14 1 0.82 "weak" 199 191.228084654208 1518510 31 "Oregonian_Coastal_Conifer_Forest"
150363 -122.43 48.92 19 0.82 "weak" 181 157.361436298465 483268 31 "Oregonian_Coastal_Conifer_Forest"
417187 -122.17 49.16 7 0.82 "weak" 193 181.562446943536 1549919 36 "Sitka_Coastal_Conifer_Forest"
417414 -123.85 49.53 304 0.83 "weak" -104 259.70629085913 1550826 36 "Sitka_Coastal_Conifer_Forest"
419957 -123.15 49.23 60 0.83 "weak" 140 206.331568316744 1561043 36 "Sitka_Coastal_Conifer_Forest"
417174 -122.17 49.13 55 0.83 "weak" 145 178.231443093372 1549860 36 "Sitka_Coastal_Conifer_Forest"
421186 -121.7 49.23 15 0.83 "weak" 185 190.685620544961 1566002 36 "Sitka_Coastal_Conifer_Forest"
149802 -122.78 46.22 314 0.83 "weak" -114 156.293919050294 481056 31 "Oregonian_Coastal_Conifer_Forest"
419876 -122.41 49.1 115 0.83 "weak" 85 176.818285369575 1560693 36 "Sitka_Coastal_Conifer_Forest"
150349 -122.22 48.74 397 0.83 "weak" -197 135.283095665606 483221 31 "Oregonian_Coastal_Conifer_Forest"
419972 -123.17 49.33 96 0.83 "weak" 104 217.10518398328 1561116 36 "Sitka_Coastal_Conifer_Forest"
148746 -122.23 46.54 281 0.84 "weak" -81 111.0251944434 476822 32 "Cascade-Sierran_Montane_Conifer_Forest"
417489 -123.93 49.75 61 0.84 "weak" 139 283.659849101671 1551116 36 "Sitka_Coastal_Conifer_Forest"
417499 -124 49.77 122 0.84 "weak" 78 288.140042398645 1551140 36 "Sitka_Coastal_Conifer_Forest"
417387 -123.31 49.41 30 0.84 "weak" 170 229.367783617696 1550659 36 "Sitka_Coastal_Conifer_Forest"
419910 -122.54 49.15 20 0.84 "weak" 180 184.027122690776 1560849 36 "Sitka_Coastal_Conifer_Forest"
150029 -122.04 47.18 204 0.84 "weak" -4 38.8810831840214 481944 31 "Oregonian_Coastal_Conifer_Forest"
422117 -121.94 49.05 225 0.85 "under_thresh" -25 169.196545611551 1569780 36 "Sitka_Coastal_Conifer_Forest"
409274 -122.76 49.05 1 0.85 "under_thresh" 199 177.414395182705 1518371 31 "Oregonian_Coastal_Conifer_Forest"
417595 -124.25 50.05 55 0.85 "under_thresh" 145 324.084610176838 1551577 36 "Sitka_Coastal_Conifer_Forest"
149831 -122.83 46.36 122 0.86 "under_thresh" 78 143.445690989813 481146 31 "Oregonian_Coastal_Conifer_Forest"
420013 -123.88 49.53 288 0.86 "under_thresh" -88 260.856528539244 1561283 36 "Sitka_Coastal_Conifer_Forest"
419938 -123.07 49.2 1 0.86 "under_thresh" 199 200.9524059219 1560963 36 "Sitka_Coastal_Conifer_Forest"
417234 -121.83 49.21 10 0.86 "under_thresh" 190 187.458272969334 1550093 36 "Sitka_Coastal_Conifer_Forest"
421341 -123.94 49.68 225 0.87 "under_thresh" -25 277.332401575197 1566567 36 "Sitka_Coastal_Conifer_Forest"
417199 -122.24 49.18 1 0.87 "under_thresh" 199 184.139463836738 1549957 36 "Sitka_Coastal_Conifer_Forest"
417215 -121.97 49.2 1 0.87 "under_thresh" 199 185.794487692873 1550023 36 "Sitka_Coastal_Conifer_Forest"
417532 -124.15 49.85 140 0.87 "under_thresh" 60 301.361669994781 1551276 36 "Sitka_Coastal_Conifer_Forest"
419926 -123.04 49.18 4 0.87 "under_thresh" 196 198.057412235829 1560920 36 "Sitka_Coastal_Conifer_Forest"
149659 -122.3 45.53 6 0.87 "under_thresh" 194 223.220873005531 480495 31 "Oregonian_Coastal_Conifer_Forest"
417458 -123.95 49.68 225 0.87 "under_thresh" -25 277.706573134616 1550996 36 "Sitka_Coastal_Conifer_Forest"
417464 -123.95 49.7 200 0.87 "under_thresh" 0 279.609748360592 1551016 36 "Sitka_Coastal_Conifer_Forest"
149581 -122.57 45.05 295 0.87 "under_thresh" -95 278.705552139521 480163 31 "Oregonian_Coastal_Conifer_Forest"
417594 -124.33 50.05 55 0.87 "under_thresh" 145 327.074091356541 1551573 36 "Sitka_Coastal_Conifer_Forest"
417204 -122.81 49.2 53 0.87 "under_thresh" 147 194.415975179479 1549989 36 "Sitka_Coastal_Conifer_Forest"
420324 -124.23 50.06 55 0.88 "under_thresh" 145 324.305960050566 1562583 36 "Sitka_Coastal_Conifer_Forest"
150251 -122.09 48 76 0.88 "under_thresh" 124 52.4559052810116 482842 31 "Oregonian_Coastal_Conifer_Forest"
417510 -124.08 49.8 153 0.88 "under_thresh" 47 293.98190606323 1551187 36 "Sitka_Coastal_Conifer_Forest"
420016 -123.91 49.55 317 0.88 "under_thresh" -117 263.896721924526 1561298 36 "Sitka_Coastal_Conifer_Forest"
419915 -123 49.17 4 0.88 "under_thresh" 196 195.928416820796 1560871 36 "Sitka_Coastal_Conifer_Forest"
417516 -124.08 49.82 17 0.88 "under_thresh" 183 295.878838205541 1551214 36 "Sitka_Coastal_Conifer_Forest"
420325 -124.23 50.07 55 0.88 "under_thresh" 145 325.26331390225 1562588 36 "Sitka_Coastal_Conifer_Forest"
417428 -123.93 49.57 343 0.88 "under_thresh" -143 266.550157886152 1550874 36 "Sitka_Coastal_Conifer_Forest"
149763 -122.96 46.01 221 0.88 "under_thresh" -21 183.129727179366 480897 31 "Oregonian_Coastal_Conifer_Forest"
409264 -122.79 49.03 95 0.88 "under_thresh" 105 175.996135083544 1518337 31 "Oregonian_Coastal_Conifer_Forest"
417459 -123.83 49.68 21 0.88 "under_thresh" 179 273.313947708852 1550999 36 "Sitka_Coastal_Conifer_Forest"
420004 -123.8 49.5 182 0.88 "under_thresh" 18 254.967234683848 1561249 36 "Sitka_Coastal_Conifer_Forest"
149582 -122.48 45.05 249 0.89 "under_thresh" -49 277.764075070443 480165 31 "Oregonian_Coastal_Conifer_Forest"
417623 -124.35 50.15 55 0.89 "under_thresh" 145 337.30432483306 1551701 36 "Sitka_Coastal_Conifer_Forest"
149838 -123 46.4 88 0.89 "under_thresh" 112 145.502826010287 481178 31 "Oregonian_Coastal_Conifer_Forest"
417407 -123.86 49.51 263 0.89 "under_thresh" -63 258.202592588806 1550801 36 "Sitka_Coastal_Conifer_Forest"
417602 -124.35 50.07 55 0.89 "under_thresh" 145 329.719523825756 1551602 36 "Sitka_Coastal_Conifer_Forest"
419922 -122.62 49.17 3 0.89 "under_thresh" 197 187.486521028751 1560894 36 "Sitka_Coastal_Conifer_Forest"
417592 -124.35 50.03 55 0.89 "under_thresh" 145 325.952053061158 1551551 36 "Sitka_Coastal_Conifer_Forest"
417522 -124.15 49.83 136 0.89 "under_thresh" 64 299.475751177707 1551240 36 "Sitka_Coastal_Conifer_Forest"
150088 -121.91 47.35 221 0.89 "under_thresh" -21 22.0759665269323 482129 31 "Oregonian_Coastal_Conifer_Forest"
420326 -124.22 50.07 55 0.89 "under_thresh" 145 324.899988348515 1562589 36 "Sitka_Coastal_Conifer_Forest"
149483 -122.74 44.45 241 0.9 "under_thresh" -41 346.644283208591 479793 31 "Oregonian_Coastal_Conifer_Forest"
420578 -121.6 49.31 30 0.9 "under_thresh" 170 200.560967424098 1563562 36 "Sitka_Coastal_Conifer_Forest"
150232 -122.04 47.92 34 0.9 "under_thresh" 166 43.3974543948284 482744 31 "Oregonian_Coastal_Conifer_Forest"
417610 -124.38 50.09 55 0.9 "under_thresh" 145 332.743981415789 1551626 36 "Sitka_Coastal_Conifer_Forest"
417498 -124.02 49.77 304 0.91 "under_thresh" -104 288.882999450658 1551139 36 "Sitka_Coastal_Conifer_Forest"
417294 -121.7 49.26 24 0.91 "under_thresh" 176 193.993311195088 1550304 36 "Sitka_Coastal_Conifer_Forest"
417150 -121.82 49.05 305 0.91 "under_thresh" -105 169.798697864094 1549771 36 "Sitka_Coastal_Conifer_Forest"
417214 -122 49.2 8 0.91 "under_thresh" 192 185.75061381866 1550021 36 "Sitka_Coastal_Conifer_Forest"
420017 -123.8 49.55 133 0.91 "under_thresh" 67 259.728435639043 1561300 36 "Sitka_Coastal_Conifer_Forest"
419923 -122.57 49.17 6 0.92 "under_thresh" 194 186.66381045733 1560897 36 "Sitka_Coastal_Conifer_Forest"
417509 -124.1 49.8 304 0.92 "under_thresh" -104 294.739119856205 1551186 36 "Sitka_Coastal_Conifer_Forest"
417586 -124.35 50.02 55 0.92 "under_thresh" 145 325.012880025143 1551524 36 "Sitka_Coastal_Conifer_Forest"
148511 -122.65 44.35 321 0.92 "under_thresh" -121 356.629070650884 475757 32 "Cascade-Sierran_Montane_Conifer_Forest"
420327 -124.23 50.08 110 0.92 "under_thresh" 90 326.221651616372 1562591 36 "Sitka_Coastal_Conifer_Forest"
149714 -122.43 45.75 185 0.92 "under_thresh" 15 200.141503748559 480691 31 "Oregonian_Coastal_Conifer_Forest"
150214 -122.09 47.83 76 0.92 "under_thresh" 124 33.6476356048979 482659 31 "Oregonian_Coastal_Conifer_Forest"
150364 -122.61 48.96 44 0.92 "under_thresh" 156 164.684503445603 483277 31 "Oregonian_Coastal_Conifer_Forest"
417523 -124.1 49.83 304 0.92 "under_thresh" -104 297.578522623949 1551243 36 "Sitka_Coastal_Conifer_Forest"
417170 -122.19 49.11 109 0.92 "under_thresh" 91 176.101779534952 1549840 36 "Sitka_Coastal_Conifer_Forest"
149924 -123 46.83 93 0.93 "under_thresh" 107 106.802620119791 481573 31 "Oregonian_Coastal_Conifer_Forest"
417254 -121.82 49.23 13 0.93 "under_thresh" 187 189.735697816345 1550159 36 "Sitka_Coastal_Conifer_Forest"
417647 -124.35 50.22 55 0.93 "under_thresh" 145 343.992707583779 1551790 36 "Sitka_Coastal_Conifer_Forest"
150306 -122.09 48.22 48 0.93 "under_thresh" 152 76.8651966418933 483059 31 "Oregonian_Coastal_Conifer_Forest"
421191 -121.63 49.32 28 0.93 "under_thresh" 172 201.316308510689 1566035 36 "Sitka_Coastal_Conifer_Forest"
421196 -121.56 49.34 30 0.93 "under_thresh" 170 204.340990498626 1566056 36 "Sitka_Coastal_Conifer_Forest"
419930 -122.76 49.18 46 0.93 "under_thresh" 154 191.22113170735 1560934 36 "Sitka_Coastal_Conifer_Forest"
419835 -122.81 49.07 1 0.93 "under_thresh" 199 180.678324799278 1560529 36 "Sitka_Coastal_Conifer_Forest"
149781 -123.09 46.09 123 0.93 "under_thresh" 77 179.175022699648 480965 31 "Oregonian_Coastal_Conifer_Forest"
417147 -121.65 49.03 377 0.93 "under_thresh" -177 169.249622508793 1549759 36 "Sitka_Coastal_Conifer_Forest"
417221 -122.82 49.21 1 0.93 "under_thresh" 199 195.696008670255 1550047 36 "Sitka_Coastal_Conifer_Forest"
417500 -123.91 49.77 271 0.93 "under_thresh" -71 284.867017389142 1551142 36 "Sitka_Coastal_Conifer_Forest"
419845 -122.84 49.08 1 0.93 "under_thresh" 199 182.447617736576 1560593 36 "Sitka_Coastal_Conifer_Forest"
148857 -121.82 47.51 136 0.93 "under_thresh" 64 16.3028962900822 477255 32 "Cascade-Sierran_Montane_Conifer_Forest"
148560 -122.74 44.82 186 0.93 "under_thresh" 14 306.07920313346 475966 32 "Cascade-Sierran_Montane_Conifer_Forest"
414154 -126.95 50.66 30 0.93 "under_thresh" 170 499.861303445025 1537840 36 "Sitka_Coastal_Conifer_Forest"
419931 -122.71 49.18 1 0.93 "under_thresh" 199 190.212767290226 1560937 36 "Sitka_Coastal_Conifer_Forest"
414155 -126.9 50.66 12 0.94 "under_thresh" 188 497.250332934248 1537841 36 "Sitka_Coastal_Conifer_Forest"
149898 -122.91 46.7 121 0.94 "under_thresh" 79 113.678115985085 481449 31 "Oregonian_Coastal_Conifer_Forest"
417444 -123.83 49.65 73 0.94 "under_thresh" 127 270.419293630891 1550960 36 "Sitka_Coastal_Conifer_Forest"
417283 -122.98 49.26 54 0.94 "under_thresh" 146 204.745482004205 1550248 36 "Sitka_Coastal_Conifer_Forest"
420587 -121.54 49.36 30 0.94 "under_thresh" 170 206.787935070976 1563607 36 "Sitka_Coastal_Conifer_Forest"
149371 -122.78 43.88 480 0.94 "under_thresh" -280 409.775371841253 479350 31 "Oregonian_Coastal_Conifer_Forest"
160686 -122.12 48.86 345 0.94 "under_thresh" -145 148.057999568795 524089 21 "Cascade-Sierran_Subalpine_Conifer_Forest"
149580 -122.65 45.05 177 0.94 "under_thresh" 23 279.684065210819 480161 31 "Oregonian_Coastal_Conifer_Forest"
421195 -121.59 49.34 37 0.94 "under_thresh" 163 203.971430905344 1566054 36 "Sitka_Coastal_Conifer_Forest"
421199 -121.52 49.36 42 0.94 "under_thresh" 158 207.054713820606 1566070 36 "Sitka_Coastal_Conifer_Forest"
417182 -122.04 49.15 85 0.94 "under_thresh" 115 180.172832976066 1549895 36 "Sitka_Coastal_Conifer_Forest"
422112 -121.97 49.02 253 0.94 "under_thresh" -53 165.784020262412 1569771 36 "Sitka_Coastal_Conifer_Forest"
419322 -125.03 50.22 1 0.94 "under_thresh" 199 371.136773079555 1558465 36 "Sitka_Coastal_Conifer_Forest"
149914 -122.52 46.79 496 0.94 "under_thresh" -296 90.0994234605953 481540 31 "Oregonian_Coastal_Conifer_Forest"
149473 -122.83 44.4 283 0.94 "under_thresh" -83 353.284999231531 479762 31 "Oregonian_Coastal_Conifer_Forest"
417253 -121.83 49.23 12 0.94 "under_thresh" 188 189.675121302147 1550158 36 "Sitka_Coastal_Conifer_Forest"
417421 -123.75 49.55 334 0.94 "under_thresh" -134 257.896005223225 1550856 36 "Sitka_Coastal_Conifer_Forest"
417480 -124.1 49.73 314 0.94 "under_thresh" -114 288.155333114861 1551073 36 "Sitka_Coastal_Conifer_Forest"
409318 -123.01 49.16 4 0.94 "under_thresh" 196 195.169471315537 1518531 31 "Oregonian_Coastal_Conifer_Forest"
149452 -122.87 44.31 355 0.95 "under_thresh" -155 363.684294051901 479695 31 "Oregonian_Coastal_Conifer_Forest"
421201 -121.49 49.36 43 0.95 "under_thresh" 157 207.474016438529 1566072 36 "Sitka_Coastal_Conifer_Forest"
420330 -124.22 50.09 98 0.95 "under_thresh" 102 326.819919340614 1562597 36 "Sitka_Coastal_Conifer_Forest"
414153 -126.98 50.66 12 0.95 "under_thresh" 188 501.434081838481 1537839 36 "Sitka_Coastal_Conifer_Forest"
421200 -121.5 49.36 42 0.95 "under_thresh" 158 207.331704421868 1566071 36 "Sitka_Coastal_Conifer_Forest"
149423 -122.91 44.18 354 0.95 "under_thresh" -154 378.464888831644 479582 31 "Oregonian_Coastal_Conifer_Forest"
150118 -122.13 47.44 150 0.95 "under_thresh" 50 12.298797156649 482231 31 "Oregonian_Coastal_Conifer_Forest"
149338 -122.96 43.71 403 0.95 "under_thresh" -203 430.619568845042 479213 31 "Oregonian_Coastal_Conifer_Forest"
417488 -124 49.75 24 0.96 "under_thresh" 176 286.233814547932 1551112 36 "Sitka_Coastal_Conifer_Forest"
419985 -123.7 49.43 21 0.96 "under_thresh" 179 244.554921776432 1561171 36 "Sitka_Coastal_Conifer_Forest"
149337 -123 43.71 426 0.96 "under_thresh" -226 431.152637710119 479212 31 "Oregonian_Coastal_Conifer_Forest"
419301 -125.17 50.19 24 0.96 "under_thresh" 176 374.703693562009 1558378 36 "Sitka_Coastal_Conifer_Forest"
148440 -122.74 43.8 514 0.96 "under_thresh" -314 418.16132911464 475476 32 "Cascade-Sierran_Montane_Conifer_Forest"
419357 -125.06 50.28 49 0.96 "under_thresh" 151 377.743854395314 1558619 36 "Sitka_Coastal_Conifer_Forest"
149472 -122.87 44.4 298 0.96 "under_thresh" -98 353.838727873099 479761 31 "Oregonian_Coastal_Conifer_Forest"
417212 -122.22 49.2 1 0.96 "under_thresh" 199 186.240762283126 1550012 36 "Sitka_Coastal_Conifer_Forest"
149411 -122.83 44.14 420 0.96 "under_thresh" -220 381.788249556554 479548 31 "Oregonian_Coastal_Conifer_Forest"
417616 -124.43 50.1 55 0.96 "under_thresh" 145 335.595645059526 1551646 36 "Sitka_Coastal_Conifer_Forest"
400278 -121.84 49.08 290 0.96 "under_thresh" -90 172.990157343253 1482522 21 "Cascade-Sierran_Subalpine_Conifer_Forest"
148421 -122.7 43.7 511 0.96 "under_thresh" -311 428.795971556244 475426 32 "Cascade-Sierran_Montane_Conifer_Forest"
417531 -124.22 49.85 142 0.96 "under_thresh" 58 304.05516378278 1551272 36 "Sitka_Coastal_Conifer_Forest"
166325 -122.71 45.49 275 0.97 "under_thresh" -75 232.584564780832 546919 14 "Oregonian_Deciduous_and_Evergreen_Forests"
422105 -122.03 48.99 270 0.97 "under_thresh" -70 162.378940410046 1569748 36 "Sitka_Coastal_Conifer_Forest"
417478 -124.13 49.73 341 0.97 "under_thresh" -141 289.329004659612 1551071 36 "Sitka_Coastal_Conifer_Forest"
417503 -124.15 49.78 218 0.97 "under_thresh" -18 294.781624361064 1551154 36 "Sitka_Coastal_Conifer_Forest"
149872 -122.74 46.53 121 0.97 "under_thresh" 79 123.398730396647 481300 31 "Oregonian_Coastal_Conifer_Forest"
420217 -125.18 50.14 30 0.97 "under_thresh" 170 370.858025437308 1562137 36 "Sitka_Coastal_Conifer_Forest"
420214 -125.2 50.12 13 0.97 "under_thresh" 187 370.068616099012 1562113 36 "Sitka_Coastal_Conifer_Forest"
149424 -122.87 44.18 417 0.97 "under_thresh" -217 377.919762085957 479583 31 "Oregonian_Coastal_Conifer_Forest"
417685 -125 50.44 1 0.97 "under_thresh" 199 389.625921593502 1551945 36 "Sitka_Coastal_Conifer_Forest"
149780 -123.22 46.09 94 0.98 "under_thresh" 106 183.848850226097 480962 31 "Oregonian_Coastal_Conifer_Forest"
419991 -123.43 49.45 66 0.98 "under_thresh" 134 237.134719589325 1561192 36 "Sitka_Coastal_Conifer_Forest"
417501 -123.9 49.77 291 0.98 "under_thresh" -91 284.510556232249 1551143 36 "Sitka_Coastal_Conifer_Forest"
419999 -123.81 49.48 177 0.98 "under_thresh" 23 253.453404692199 1561227 36 "Sitka_Coastal_Conifer_Forest"
419390 -125.12 50.33 1 0.98 "under_thresh" 199 384.758231308287 1558724 36 "Sitka_Coastal_Conifer_Forest"
149860 -122.96 46.49 102 0.98 "under_thresh" 98 135.321928764768 481253 31 "Oregonian_Coastal_Conifer_Forest"
420230 -125.04 50.19 30 0.98 "under_thresh" 170 368.930208881232 1562173 36 "Sitka_Coastal_Conifer_Forest"
417487 -124.12 49.75 233 0.98 "under_thresh" -33 290.806082211878 1551106 36 "Sitka_Coastal_Conifer_Forest"
420063 -124.11 49.68 350 0.98 "under_thresh" -150 283.886635793859 1561503 36 "Sitka_Coastal_Conifer_Forest"
149660 -122.26 45.53 65 0.98 "under_thresh" 135 222.961896696426 480496 31 "Oregonian_Coastal_Conifer_Forest"
417158 -122.2 49.08 169 0.98 "under_thresh" 31 172.824061648505 1549795 36 "Sitka_Coastal_Conifer_Forest"
421208 -121.52 49.37 56 0.98 "under_thresh" 144 208.147337019888 1566086 36 "Sitka_Coastal_Conifer_Forest"
420329 -124.23 50.09 201 0.98 "under_thresh" -1 327.180964567052 1562596 36 "Sitka_Coastal_Conifer_Forest"
150342 -122.3 48.66 157 0.98 "under_thresh" 43 127.226748910455 483194 31 "Oregonian_Coastal_Conifer_Forest"
420030 -123.78 49.59 12 0.98 "under_thresh" 188 262.833583636535 1561359 36 "Sitka_Coastal_Conifer_Forest"
148799 -122 47 519 0.98 "under_thresh" -319 58.9477789875894 477019 32 "Cascade-Sierran_Montane_Conifer_Forest"
420219 -125.1 50.14 29 0.99 "under_thresh" 171 367.233922798715 1562140 36 "Sitka_Coastal_Conifer_Forest"
419293 -125.2 50.15 37 0.99 "under_thresh" 163 372.62725400393 1558314 36 "Sitka_Coastal_Conifer_Forest"
417277 -121.77 49.25 29 0.99 "under_thresh" 171 192.293763080979 1550233 36 "Sitka_Coastal_Conifer_Forest"
419932 -122.67 49.18 1 0.99 "under_thresh" 199 189.45438344394 1560939 36 "Sitka_Coastal_Conifer_Forest"
148412 -122.7 43.66 547 0.99 "under_thresh" -347 433.210023286121 475398 32 "Cascade-Sierran_Montane_Conifer_Forest"
149550 -122.7 44.88 311 0.99 "under_thresh" -111 298.969622132615 480055 31 "Oregonian_Coastal_Conifer_Forest"
420331 -124.21 50.1 110 0.99 "under_thresh" 90 327.422666979791 1562601 36 "Sitka_Coastal_Conifer_Forest"
421209 -121.46 49.37 62 0.99 "under_thresh" 138 209.00410435657 1566090 36 "Sitka_Coastal_Conifer_Forest"
419486 -124.38 50.24 122 0.99 "under_thresh" 78 346.996398929298 1559124 36 "Sitka_Coastal_Conifer_Forest"
419487 -124.38 50.26 122 0.99 "under_thresh" 78 348.913030027418 1559129 36 "Sitka_Coastal_Conifer_Forest"
417481 -124.02 49.73 77 0.99 "under_thresh" 123 285.085706448193 1551077 36 "Sitka_Coastal_Conifer_Forest"
417609 -124.45 50.09 55 0.99 "under_thresh" 145 335.432178260664 1551622 36 "Sitka_Coastal_Conifer_Forest"
149658 -122.52 45.53 98 0.99 "under_thresh" 102 225.387705395194 480490 31 "Oregonian_Coastal_Conifer_Forest"
419996 -123.48 49.46 79 0.99 "under_thresh" 121 239.755097728785 1561211 36 "Sitka_Coastal_Conifer_Forest"
418497 -123.87 49.82 173 1 "under_thresh" 27 288.317770713153 1555073 36 "Sitka_Coastal_Conifer_Forest"
421207 -121.55 49.37 61 1 "under_thresh" 139 207.753174435596 1566084 36 "Sitka_Coastal_Conifer_Forest"
417561 -124.03 49.92 151 1 "under_thresh" 49 303.635609459451 1551395 36 "Sitka_Coastal_Conifer_Forest"
417469 -124.02 49.72 113 1 "under_thresh" 87 284.139340463361 1551039 36 "Sitka_Coastal_Conifer_Forest"
417530 -124.23 49.85 159 1 "under_thresh" 41 304.445117721409 1551271 36 "Sitka_Coastal_Conifer_Forest"
417235 -121.78 49.21 138 1 "under_thresh" 62 187.793881589739 1550096 36 "Sitka_Coastal_Conifer_Forest"
149923 -123.22 46.83 40 1 "under_thresh" 160 118.85092197729 481568 31 "Oregonian_Coastal_Conifer_Forest"
417659 -125.07 50.32 80 1 "under_thresh" 120 381.72816529706 1551848 36 "Sitka_Coastal_Conifer_Forest"
419321 -125.11 50.22 91 1 "under_thresh" 109 374.636964862261 1558460 36 "Sitka_Coastal_Conifer_Forest"
149464 -122.78 44.36 231 1 "under_thresh" -31 357.018660436084 479732 31 "Oregonian_Coastal_Conifer_Forest"
148815 -121.82 47.14 396 1 "under_thresh" -196 46.2595367745498 477081 32 "Cascade-Sierran_Montane_Conifer_Forest"
150359 -122.43 48.87 24 1 "under_thresh" 176 151.905203480856 483255 31 "Oregonian_Coastal_Conifer_Forest"
417420 -123.83 49.55 400 1.01 "under_thresh" -200 260.846781765622 1550855 36 "Sitka_Coastal_Conifer_Forest"
417222 -122.81 49.21 1 1.01 "under_thresh" 199 195.477030535889 1550048 36 "Sitka_Coastal_Conifer_Forest"
149482 -122.91 44.45 299 1.01 "under_thresh" -99 348.961248726075 479789 31 "Oregonian_Coastal_Conifer_Forest"
417239 -122.86 49.23 45 1.01 "under_thresh" 155 198.708779539528 1550109 36 "Sitka_Coastal_Conifer_Forest"
149587 -122.48 45.1 304 1.01 "under_thresh" -104 272.248939496616 480191 31 "Oregonian_Coastal_Conifer_Forest"
150222 -122.04 47.87 10 1.01 "under_thresh" 190 37.8383307746658 482701 31 "Oregonian_Coastal_Conifer_Forest"
149903 -122.91 46.75 88 1.01 "under_thresh" 112 109.19761884941 481488 31 "Oregonian_Coastal_Conifer_Forest"
149773 -123.09 46.05 273 1.01 "under_thresh" -73 183.170300438703 480933 31 "Oregonian_Coastal_Conifer_Forest"
414103 -126.77 50.58 2 1.01 "under_thresh" 198 484.454603678566 1537630 36 "Sitka_Coastal_Conifer_Forest"
150194 -122.09 47.74 62 1.01 "under_thresh" 138 23.7509131029641 482579 31 "Oregonian_Coastal_Conifer_Forest"
148446 -122.7 43.84 546 1.02 "under_thresh" -346 413.351633367095 475501 32 "Cascade-Sierran_Montane_Conifer_Forest"
150007 -122.17 47.09 253 1.02 "under_thresh" -53 49.9466433668642 481858 31 "Oregonian_Coastal_Conifer_Forest"
150041 -121.91 47.22 368 1.02 "under_thresh" -168 35.6925860323631 481991 31 "Oregonian_Coastal_Conifer_Forest"
