"PointID" "long" "lat" "elev" "Edist" "Edist_thresh" "elev_diff" "km" "PointID_fia" "ABAM" "ABCO" "ABGR" "ABPR" "CHLA" "CHNO" "CADE27" "PISI" "PIAT" "PICO" "PILA" "PIMO3" "PIPO" "PSME" "SESE3" "TABR2" "THPL" "TOCA" "TSHE" "TSME" "POTR5" "POBAT" "QUGA4"
587414 -122.73 46.41 150 1.18 "under_thresh" 50 135.260584639101 87414 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
572137 -123.19 43.95 335 1.18 "under_thresh" -135 407.892751397274 72137 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
585583 -122.61 46.07 240 1.18 "under_thresh" -40 168.111122480728 85583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
585327 -122.81 46.02 120 1.18 "under_thresh" 80 177.970089627568 85327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571618 -122.96 43.89 491 1.18 "under_thresh" -291 410.896846214443 71618 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
569730 -123.09 43.65 335 1.18 "under_thresh" -135 438.986141976712 69730 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1
594978 -121.85 47.87 50 1.19 "under_thresh" 150 40.2906277282506 94978 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
567634 -122.7 43.36 491 1.19 "under_thresh" -291 466.332673000466 67634 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0
572224 -122.59 43.96 521 1.19 "under_thresh" -321 399.103859615278 72224 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
588607 -122.62 46.65 300 1.19 "under_thresh" -100 107.427707382372 88607 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
586238 -122.83 46.19 270 1.19 "under_thresh" -70 160.809345402923 86238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
571871 -122.74 43.92 518 1.19 "under_thresh" -318 404.939918166798 71871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
572271 -122.84 43.97 244 1.19 "under_thresh" -44 400.575113609548 72271 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
572225 -122.55 43.96 521 1.19 "under_thresh" -321 398.779155590354 72225 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
587485 -122.7 46.42 120 1.19 "under_thresh" 80 133.353073546034 87485 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
569729 -123.19 43.65 366 1.19 "under_thresh" -166 440.514468328003 69729 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
586644 -123 46.26 180 1.19 "under_thresh" 20 159.17281802402 86644 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
588365 -122.62 46.6 210 1.2 "under_thresh" -10 112.51932235492 88365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571711 -122.59 43.9 549 1.2 "under_thresh" -349 405.734349267331 71711 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0
587226 -123.04 46.37 150 1.2 "under_thresh" 50 149.932025520666 87226 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
587124 -122.75 46.35 120 1.2 "under_thresh" 80 142.010507709957 87124 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
586410 -122.99 46.22 170 1.2 "under_thresh" 30 162.79829620309 86410 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
593963 -121.96 47.67 110 1.2 "under_thresh" 90 16.5744770481682 93963 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
593597 -121.99 47.59 120 1.2 "under_thresh" 80 7.49418031867773 93597 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
588545 -123.06 46.64 120 1.2 "under_thresh" 80 125.883343594942 88545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
587914 -122.56 46.51 300 1.2 "under_thresh" -100 120.194851726592 87914 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
588604 -123.09 46.65 60 1.2 "under_thresh" 140 126.438517774771 88604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589683 -123.11 46.86 30 1.2 "under_thresh" 170 110.386648898496 89683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
569567 -123.7 43.63 119 1.2 "under_thresh" 81 452.466991275718 69567 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
585412 -122.79 46.04 90 1.2 "under_thresh" 110 175.363469103491 85412 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
587773 -122.05 46.48 240 1.2 "under_thresh" -40 116.702082114998 87773 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
588450 -122.66 46.62 240 1.2 "under_thresh" -40 111.734600054743 88450 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
586320 -123.07 46.2 90 1.2 "under_thresh" 110 167.580787662593 86320 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
586531 -123.02 46.24 150 1.21 "under_thresh" 50 161.855292874067 86531 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
571535 -122.35 43.88 579 1.21 "under_thresh" -379 406.39022790535 71535 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0
589037 -123.08 46.73 120 1.21 "under_thresh" 80 119.14636652515 89037 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
568047 -122.66 43.42 610 1.21 "under_thresh" -410 459.36295237065 68047 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0
587163 -122.95 46.36 210 1.21 "under_thresh" -10 147.535012016723 87163 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
571076 -122.96 43.82 518 1.21 "under_thresh" -318 418.56375135252 71076 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
572347 -122.59 43.98 521 1.21 "under_thresh" -321 396.893949746082 72347 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
569884 -123.68 43.67 152 1.21 "under_thresh" 48 447.749682054742 69884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
594323 -121.92 47.74 120 1.21 "under_thresh" 80 24.9148724553805 94323 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
594324 -121.92 47.74 120 1.21 "under_thresh" 80 24.9148724553805 94324 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
570738 -123.29 43.78 335 1.21 "under_thresh" -135 428.076772420904 70738 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
589350 -123.1 46.79 40 1.21 "under_thresh" 160 115.282637566782 89350 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
569664 -122.66 43.64 610 1.21 "under_thresh" -410 435.056541952632 69664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573850 -122.14 44.18 430 1.21 "under_thresh" -230 372.404092801274 73850 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0
569337 -123.24 43.6 390 1.21 "under_thresh" -190 446.766053472662 69337 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
587025 -122.96 46.33 180 1.21 "under_thresh" 20 150.84560198164 87025 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
573037 -123.44 44.07 122 1.22 "under_thresh" 78 399.740110247148 73037 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
570820 -123.38 43.79 341 1.22 "under_thresh" -141 428.652486726158 70820 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
571409 -122.72 43.86 549 1.22 "under_thresh" -349 411.344958036349 71409 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
594729 -121.88 47.82 90 1.22 "under_thresh" 110 34.2985194465003 94729 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0
588211 -122.58 46.57 150 1.22 "under_thresh" 50 114.459627184801 88211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589393 -123.06 46.8 90 1.22 "under_thresh" 110 112.36758379207 89393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589179 -123.07 46.76 60 1.22 "under_thresh" 140 116.149758399549 89179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
572897 -123.42 44.05 152 1.22 "under_thresh" 48 401.463874611885 72897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
593839 -121.95 47.64 30 1.22 "under_thresh" 170 13.812786702617 93839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
587162 -122.97 46.36 240 1.22 "under_thresh" -40 148.260328917912 87162 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
572035 -123.35 43.94 305 1.22 "under_thresh" -105 411.891928220957 72035 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
580189 -122.47 45.13 335 1.22 "under_thresh" -135 268.843583135294 80189 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
572220 -123.25 43.96 274 1.22 "under_thresh" -74 407.863316848199 72220 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
572139 -122.52 43.95 549 1.22 "under_thresh" -349 399.657822703354 72139 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
588023 -122.01 46.53 270 1.22 "under_thresh" -70 111.153671183669 88023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
571943 -123.17 43.93 299 1.22 "under_thresh" -99 409.725859517164 71943 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
572449 -123.35 43.99 305 1.22 "under_thresh" -105 406.501802873975 72449 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
572963 -123.41 44.06 152 1.22 "under_thresh" 48 400.182865620947 72963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
572584 -123.52 44.01 152 1.23 "under_thresh" 48 407.889132334087 72584 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
571617 -123.44 43.89 180 1.23 "under_thresh" 20 419.059163272625 71617 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
569976 -122.46 43.68 549 1.23 "under_thresh" -349 429.153181991767 69976 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0
588972 -122.66 46.72 300 1.23 "under_thresh" -100 101.762127782942 88972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
587164 -122.76 46.36 120 1.23 "under_thresh" 80 141.278541864405 87164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
570819 -123.45 43.79 274 1.23 "under_thresh" -74 430.017570204033 70819 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
571296 -123.44 43.85 305 1.23 "under_thresh" -105 423.360781421598 71296 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
593650 -122.01 47.6 130 1.23 "under_thresh" 70 8.03057845025449 93650 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
587915 -122.52 46.51 310 1.23 "under_thresh" -110 119.218618625983 87915 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
568383 -122.59 43.47 579 1.23 "under_thresh" -379 453.281815318182 68383 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
593391 -122.02 47.55 180 1.23 "under_thresh" 20 2.50712515831895 93391 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
589149 -122.43 46.75 400 1.23 "under_thresh" -200 91.7267915982852 89149 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
571144 -123.44 43.83 299 1.23 "under_thresh" -99 425.512677991608 71144 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
570736 -123.36 43.78 305 1.23 "under_thresh" -105 429.354929853348 70736 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
588838 -122.73 46.69 270 1.23 "under_thresh" -70 107.242546903076 88838 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
592289 -121.99 47.36 180 1.23 "under_thresh" 20 19.1633650740222 92289 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
568792 -123.22 43.53 378 1.23 "under_thresh" -178 454.062923528096 68792 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
569662 -123.65 43.64 210 1.23 "under_thresh" -10 450.293428067913 69662 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
567376 -122.69 43.32 521 1.23 "under_thresh" -321 470.665324913571 67376 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0
589684 -123.09 46.86 120 1.24 "under_thresh" 80 109.272542460073 89684 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
580882 -122.43 45.24 336 1.24 "under_thresh" -136 256.331199976986 80882 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
598486 -121.83 48.55 60 1.24 "under_thresh" 140 114.468413396898 98486 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
589359 -122.32 46.79 370 1.24 "under_thresh" -170 85.0371254618525 89359 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
594087 -121.95 47.69 150 1.24 "under_thresh" 50 18.9211070966638 94087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
572839 -123.36 44.04 183 1.24 "under_thresh" 17 401.31489741199 72839 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
589038 -123.03 46.73 120 1.24 "under_thresh" 80 116.655331275768 89038 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
596962 -121.87 48.26 90 1.24 "under_thresh" 110 82.1271541095025 96962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571468 -122.78 43.87 549 1.24 "under_thresh" -349 410.87600852051 71468 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
572037 -123.31 43.94 241 1.24 "under_thresh" -41 411.130153819241 72037 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
571215 -123.5 43.84 271 1.24 "under_thresh" -71 425.664539160193 71215 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
588885 -123.19 46.7 120 1.24 "under_thresh" 80 127.270598415213 88885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570355 -122.66 43.73 610 1.24 "under_thresh" -410 425.117236274575 70355 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0
573849 -122.18 44.18 430 1.24 "under_thresh" -230 372.485297331693 73849 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
587982 -122.03 46.52 270 1.24 "under_thresh" -70 112.250207478229 87982 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
586085 -123.08 46.16 179 1.24 "under_thresh" 21 171.881249304086 86085 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
570587 -122.42 43.76 610 1.25 "under_thresh" -410 420.055755118169 70587 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
588698 -123.01 46.67 140 1.25 "under_thresh" 60 120.905473921983 88698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
567824 -122.65 43.39 640 1.25 "under_thresh" -440 462.596600549355 67824 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0
570190 -123.53 43.71 244 1.25 "under_thresh" -44 440.24315348647 70190 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
571407 -123.09 43.86 305 1.25 "under_thresh" -105 416.061204835325 71407 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
568160 -122.76 43.44 671 1.25 "under_thresh" -471 458.0533616399 68160 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0
571806 -123.39 43.91 335 1.25 "under_thresh" -135 415.906192986884 71806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571869 -123.43 43.92 305 1.25 "under_thresh" -105 415.631041043805 71869 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
568165 -122.6 43.44 610 1.25 "under_thresh" -410 456.675610732811 68165 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0
572448 -123.49 43.99 213 1.25 "under_thresh" -13 409.375725962577 72448 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
567712 -122.73 43.37 671 1.25 "under_thresh" -471 465.49610542604 67712 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0
587615 -122.7 46.45 120 1.25 "under_thresh" 80 130.268757721378 87615 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
583384 -121.82 45.7 91 1.25 "under_thresh" 109 204.057870417761 83384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
585584 -122.58 46.07 240 1.25 "under_thresh" -40 167.527345362148 85584 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
572036 -123.32 43.94 213 1.25 "under_thresh" -13 411.318523790534 72036 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
567635 -122.65 43.36 521 1.25 "under_thresh" -321 465.912921963194 67635 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
588697 -123.02 46.67 120 1.25 "under_thresh" 80 121.371878505388 88697 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
571297 -123.4 43.85 213 1.25 "under_thresh" -13 422.5669295273 71297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
597082 -121.88 48.28 100 1.25 "under_thresh" 100 84.2205089236297 97082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
588449 -122.69 46.62 213 1.25 "under_thresh" -13 112.722116679733 88449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589294 -123.17 46.78 120 1.25 "under_thresh" 80 119.83888312798 89294 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
586954 -123.03 46.32 240 1.25 "under_thresh" -40 154.379148284746 86954 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
569258 -122.72 43.59 640 1.25 "under_thresh" -440 441.122420501625 69258 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
589685 -123.03 46.86 90 1.25 "under_thresh" 110 105.989986988044 89685 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
594979 -121.84 47.87 100 1.25 "under_thresh" 100 40.5547240718475 94979 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
571708 -123.41 43.9 335 1.26 "under_thresh" -135 417.37964334886 71708 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
577745 -122.77 44.73 122 1.26 "under_thresh" 78 316.341527689042 77745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573267 -122.69 44.1 488 1.26 "under_thresh" -288 384.588329811443 73267 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
568511 -122.73 43.49 671 1.26 "under_thresh" -471 452.251252923329 68511 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
592913 -122.03 47.46 130 1.26 "under_thresh" 70 7.75669490434666 92913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589351 -123.05 46.79 50 1.26 "under_thresh" 150 112.658121396639 89351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586955 -122.82 46.32 120 1.26 "under_thresh" 80 147.186251393069 86955 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
586324 -122.67 46.2 274 1.26 "under_thresh" -74 155.558021857447 86324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586824 -123.04 46.29 240 1.26 "under_thresh" -40 157.67128611022 86824 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
573487 -122.56 44.13 460 1.26 "under_thresh" -260 380.066780455615 73487 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
592767 -122.05 47.44 180 1.26 "under_thresh" 20 10.0410548226906 92767 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
569971 -123.57 43.68 149 1.26 "under_thresh" 51 444.295926190825 69971 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
592850 -122.05 47.45 180 1.26 "under_thresh" 20 8.93773064728245 92850 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
583004 -122.56 45.64 90 1.26 "under_thresh" 110 213.888947967102 83004 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
567825 -122.62 43.39 579 1.26 "under_thresh" -379 462.358737230084 67825 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
588839 -122.69 46.69 240 1.26 "under_thresh" -40 105.781277905779 88839 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
589097 -123.04 46.74 60 1.26 "under_thresh" 140 116.301905173072 89097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573483 -123.36 44.13 152 1.26 "under_thresh" 48 391.637138477379 73483 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
590120 -123.02 46.95 60 1.26 "under_thresh" 140 98.5952636782093 90120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586530 -123.1 46.24 210 1.26 "under_thresh" -10 164.772972249952 86530 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
587920 -121.97 46.51 274 1.27 "under_thresh" -74 113.467302391556 87920 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
598312 -121.94 48.52 60 1.27 "under_thresh" 140 110.337602823059 98312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
587913 -122.74 46.51 180 1.27 "under_thresh" 20 125.409016757514 87913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
590188 -123.01 46.96 120 1.27 "under_thresh" 80 97.2909858165671 90188 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
581042 -122.33 45.27 305 1.27 "under_thresh" -105 252.211569891101 81042 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
592143 -122.01 47.33 180 1.27 "under_thresh" 20 22.2792967375517 92143 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
592288 -122.02 47.36 150 1.27 "under_thresh" 50 18.8988325833933 92288 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
585461 -122.98 46.05 213 1.27 "under_thresh" -13 179.634327728254 85461 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
575698 -122.73 44.43 152 1.27 "under_thresh" 48 348.720108699227 75698 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
585582 -123.16 46.07 51 1.27 "under_thresh" 149 183.608446831922 85582 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
572348 -122.49 43.98 549 1.27 "under_thresh" -349 396.123228278264 72348 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0
569973 -123.44 43.68 399 1.27 "under_thresh" -199 441.673815668469 69973 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
567148 -122.7 43.29 549 1.27 "under_thresh" -349 474.06523164438 67148 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0
589432 -122.59 46.81 360 1.27 "under_thresh" -160 90.4184143753393 89432 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
568433 -123.7 43.48 213 1.27 "under_thresh" -13 468.501381690067 68433 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
570737 -123.3 43.78 271 1.27 "under_thresh" -71 428.255350986172 70737 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0
589184 -122.37 46.76 430 1.27 "under_thresh" -230 89.2739109681801 89184 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
